ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-01-01 00:04:40,4.966985341216142,-87.13640317908977,95.87217515382844,4.966985341216142,4.966985341216142,0.0,0.0,0.0,0.0,0.0,0.0,4.966985341216142
2025-01-01 00:04:45,4.874512491589168,-92.7022675837895,97.19929430380348,4.874512491589168,4.874512491589168,0.0,0.0,0.0,0.0,0.0,0.0,4.874512491589168
2025-01-01 00:04:50,4.782039641962193,-76.66448721290884,101.0194029142741,4.782039641962193,4.782039641962193,0.0,0.0,0.0,0.0,0.0,0.0,4.782039641962193
2025-01-01 00:04:55,4.689566792335218,-93.54755748858342,95.41687658668678,4.689566792335218,4.689566792335218,0.0,0.0,0.0,0.0,0.0,0.0,4.689566792335218
2025-01-01 00:05:00,4.597093942708244,-79.44371846794876,90.98915664219167,4.597093942708244,4.597093942708244,0.0,0.0,0.0,0.0,0.0,0.0,4.597093942708244
2025-01-01 00:05:05,4.504621093081253,-83.443482614929,92.39667431971931,4.504621093081253,4.504621093081253,0.0,0.0,0.0,0.0,0.0,0.0,4.504621093081253
2025-01-01 00:05:10,4.416334310952597,-87.32249344951401,96.42825766393948,4.416334310952597,4.416334310952597,0.0,0.0,0.0,0.0,0.0,0.0,4.416334310952597
2025-01-01 00:05:15,4.328047528823942,-88.11388732633026,93.79146477819579,4.328047528823942,4.328047528823942,0.0,0.0,0.0,0.0,0.0,0.0,4.328047528823942
2025-01-01 00:05:20,4.2397607466952865,-85.38713969911144,90.76140199538793,4.2397607466952865,4.2397607466952865,0.0,0.0,0.0,0.0,0.0,0.0,4.2397607466952865
2025-01-01 00:05:25,4.151473964566632,-84.7693507316196,91.52807642828118,4.151473964566632,4.151473964566632,0.0,0.0,0.0,0.0,0.0,0.0,4.151473964566632
2025-01-01 00:05:30,4.063187182437976,-85.8988826541682,94.21094448412163,4.063187182437976,4.063187182437976,0.0,0.0,0.0,0.0,0.0,0.0,4.063187182437976
2025-01-01 00:05:35,3.9749004003093202,-87.19022370729786,86.70337446240998,3.9749004003093202,3.9749004003093202,0.0,0.0,0.0,0.0,0.0,0.0,3.9749004003093202
2025-01-01 00:05:40,3.886613618180682,-84.43334969041895,90.60749147926852,3.886613618180682,3.886613618180682,0.0,0.0,0.0,0.0,0.0,0.0,3.886613618180682
2025-01-01 00:05:45,3.8159020781024457,-83.06454780452187,92.23331434430577,3.8159020781024457,3.8159020781024457,0.0,0.0,0.0,0.0,0.0,0.0,3.8159020781024457
2025-01-01 00:05:50,3.7451905380242114,-87.95239987735546,92.73205207389647,3.7451905380242114,3.7451905380242114,0.0,0.0,0.0,0.0,0.0,0.0,3.7451905380242114
2025-01-01 00:05:55,3.674478997945976,-78.47765425836226,95.90360936240899,3.674478997945976,3.674478997945976,0.0,0.0,0.0,0.0,0.0,0.0,3.674478997945976
2025-01-01 00:06:00,3.6037674578677423,-83.59433205150368,88.3762209049537,3.6037674578677423,3.6037674578677423,0.0,0.0,0.0,0.0,0.0,0.0,3.6037674578677423
2025-01-01 00:06:05,3.5330559177895062,-84.86213421261512,85.39610539697942,3.5330559177895062,3.5330559177895062,0.0,0.0,0.0,0.0,0.0,0.0,3.5330559177895062
2025-01-01 00:06:10,3.462344377711271,-82.04702348708639,94.11964752779105,3.462344377711271,3.462344377711271,0.0,0.0,0.0,0.0,0.0,0.0,3.462344377711271
2025-01-01 00:06:15,3.3916328376330367,-84.46303541342719,89.72130428224034,3.3916328376330367,3.3916328376330367,0.0,0.0,0.0,0.0,0.0,0.0,3.3916328376330367
2025-01-01 00:06:20,3.320921297554783,-87.8629371824924,84.78036921438219,3.320921297554783,3.320921297554783,0.0,0.0,0.0,0.0,0.0,0.0,3.320921297554783
2025-01-01 00:06:25,3.2575859646194036,-87.62441340046956,96.73106289797926,3.2575859646194036,3.2575859646194036,0.0,0.0,0.0,0.0,0.0,0.0,3.2575859646194036
2025-01-01 00:06:30,3.1942506316840253,-82.92705754416136,93.00314670326925,3.1942506316840253,3.1942506316840253,0.0,0.0,0.0,0.0,0.0,0.0,3.1942506316840253
2025-01-01 00:06:35,3.1309152987486484,-85.13381524068691,96.91733465870664,3.1309152987486484,3.1309152987486484,0.0,0.0,0.0,0.0,0.0,0.0,3.1309152987486484
